race_control_message_id,session_id,year,event_name,message_time_utc,session_time_ms,category,message,status,flag,scope,sector,racing_number,driver_code,lap_number,taxonomy,normalized_message,missing_session_time,missing_lap_scope,missing_driver_scope,is_driver_scoped,is_lap_scoped
3469,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:06:00+00:00,360000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.0,,,2,flags,double yellow in track sector #,False,False,True,False,True
3470,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:06:00+00:00,360000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,,2,flags,double yellow in track sector #,False,False,True,False,True
3471,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:06:03+00:00,363000.0,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,,2,safety_car,virtual safety car deployed,False,False,True,False,True
3472,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:06:03+00:00,363000.0,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,,2,flags,clear in track sector #,False,False,True,False,True
3473,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:08:51+00:00,531000.0,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,,3,flags,clear in track sector #,False,False,True,False,True
3474,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:08:51+00:00,531000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.0,,,3,flags,double yellow in track sector #,False,False,True,False,True
3475,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:08:52+00:00,532000.0,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,,3,flags,clear in track sector #,False,False,True,False,True
3476,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:08:55+00:00,535000.0,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,,3,safety_car,virtual safety car ending,False,False,True,False,True
3477,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:09:08+00:00,548000.0,Flag,TRACK CLEAR,,CLEAR,Track,,,,3,flags,track clear,False,False,True,False,True
3478,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:09:09+00:00,549000.0,Drs,DRS ENABLED,ENABLED,,,,,,3,drs,drs enabled,False,False,True,False,True
3479,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:10:59+00:00,659000.0,Other,TURN 1 INCIDENT INVOLVING CARS 7 (DOO) AND 30 (LAW) NOTED - CAUSING A COLLISION,,,,,,,5,investigations_noted,turn # incident involving cars # (doo) and # (law) noted - causing a collision,False,False,True,False,True
3480,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:12:34+00:00,754000.0,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 7 (DOO) AND 30 (LAW) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION,,,,,,,6,investigations_noted,fia stewards: turn # incident involving cars # (doo) and # (law) reviewed no further investigation - causing a collision,False,False,True,False,True
3481,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:12:41+00:00,761000.0,Other,TURN 2 INCIDENT INVOLVING CARS 1 (VER) AND 4 (NOR) NOTED,,,,,,,6,investigations_noted,turn # incident involving cars # (ver) and # (nor) noted,False,False,True,False,True
3482,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:13:41+00:00,821000.0,Other,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 1 (VER) AND 4 (NOR) REVIEWED NO FURTHER INVESTIGATION,,,,,,,6,investigations_noted,fia stewards: turn # incident involving cars # (ver) and # (nor) reviewed no further investigation,False,False,True,False,True
3483,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:29:40+00:00,1780000.0,Other,CAR 55 (SAI) TIME 1:32.915 DELETED - TRACK LIMITS AT TURN 15 LAP 16 16:28:57,,,,,,,17,other,car # (sai) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3484,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:31:12+00:00,1872000.0,Other,TURN 15 INCIDENT INVOLVING CAR 55 (SAI) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,,18,investigations_noted,turn # incident involving car # (sai) noted - leaving the track and gaining an advantage,False,False,True,False,True
3485,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:33:21+00:00,2001000.0,Other,CAR 4 (NOR) TIME 1:34.855 DELETED - TRACK LIMITS AT TURN 11 LAP 17 16:30:10,,,,,,,19,other,car # (nor) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3486,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:33:21+00:00,2001000.0,Other,CAR 1 (VER) TIME 1:34.857 DELETED - TRACK LIMITS AT TURN 11 LAP 17 16:30:10,,,,,,,19,other,car # (ver) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3487,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:34:17+00:00,2057000.0,Other,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,,20,investigations_noted,turn # incident involving cars # (nor) and # (ver) noted - leaving the track and gaining an advantage,False,False,True,False,True
3488,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:35:09+00:00,2109000.0,Other,FIA STEWARDS: TURN 15 INCIDENT INVOLVING CAR 55 (SAI) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,,20,investigations_noted,fia stewards: turn # incident involving car # (sai) reviewed no further investigation - leaving the track and gaining an advantage,False,False,True,False,True
3489,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:35:30+00:00,2130000.0,Other,FIA STEWARDS: TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,,21,investigations_noted,fia stewards: turn # incident involving cars # (nor) and # (ver) reviewed no further investigation - leaving the track and gaining an advantage,False,False,True,False,True
3490,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:48:05+00:00,2885000.0,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,,29,safety_car,virtual safety car deployed,False,False,True,False,True
3491,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:50:12+00:00,3012000.0,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,,30,safety_car,virtual safety car ending,False,False,True,False,True
3492,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:50:25+00:00,3025000.0,Flag,TRACK CLEAR,,CLEAR,Track,,,,30,flags,track clear,False,False,True,False,True
3493,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:50:25+00:00,3025000.0,Drs,DRS ENABLED,ENABLED,,,,,,30,drs,drs enabled,False,False,True,False,True
3494,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:52:10+00:00,3130000.0,Other,INCIDENT INVOLVING CAR 22 (TSU) NOTED - SPEEDING IN THE PIT LANE,,,,,,,31,investigations_noted,incident involving car # (tsu) noted - speeding in the pit lane,False,False,True,False,True
3495,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:52:24+00:00,3144000.0,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 22 (TSU) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,,,,,,,31,investigations_noted,fia stewards: incident involving car # (tsu) under investigation - speeding in the pit lane,False,False,True,False,True
3496,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:53:04+00:00,3184000.0,Other,CAR 5 (BOR) TIME 1:57.049 DELETED - TRACK LIMITS AT TURN 6 LAP 30 16:51:18,,,,,,,32,other,car # (bor) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3497,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:53:15+00:00,3195000.0,Other,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 22 (TSU) - SPEEDING IN THE PIT LANE,,,,,,,32,penalties,fia stewards: # second time penalty for car # (tsu) - speeding in the pit lane,False,False,True,False,True
3498,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:53:48+00:00,3228000.0,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:53:47,,BLUE,Driver,,5.0,BOR,32,flags,waved blue flag for car # (bor) timed at #:#:#,False,False,False,True,True
3499,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:55:09+00:00,3309000.0,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,,33,safety_car,virtual safety car deployed,False,False,True,False,True
3500,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:56:31+00:00,3391000.0,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,,34,safety_car,virtual safety car ending,False,False,True,False,True
3501,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:56:44+00:00,3404000.0,Flag,TRACK CLEAR,,CLEAR,Track,,,,34,flags,track clear,False,False,True,False,True
3502,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:56:44+00:00,3404000.0,Drs,DRS ENABLED,ENABLED,,,,,,34,drs,drs enabled,False,False,True,False,True
3503,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 20:58:39+00:00,3519000.0,Flag,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:58:38,,BLUE,Driver,,30.0,LAW,35,flags,waved blue flag for car # (law) timed at #:#:#,False,False,False,True,True
3504,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 21:01:25+00:00,3685000.0,Flag,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 17:01:25,,BLUE,Driver,,30.0,LAW,37,flags,waved blue flag for car # (law) timed at #:#:#,False,False,False,True,True
3505,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 21:08:31+00:00,4111000.0,Other,INCIDENT INVOLVING CAR 10 (GAS) NOTED - YELLOW FLAG INFRINGEMENT,,,,,,,42,investigations_noted,incident involving car # (gas) noted - yellow flag infringement,False,False,True,False,True
3506,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 21:08:40+00:00,4120000.0,Other,INCIDENT INVOLVING CAR 55 (SAI) NOTED - YELLOW FLAG INFRINGEMENT,,,,,,,42,investigations_noted,incident involving car # (sai) noted - yellow flag infringement,False,False,True,False,True
3507,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 21:14:23+00:00,4463000.0,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) WILL BE INVESTIGATED AFTER THE RACE - YELLOW FLAG INFRINGEMENT,,,,,,,45,investigations_noted,fia stewards: incident involving car # (gas) will be investigated after the race - yellow flag infringement,False,False,True,False,True
3508,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 21:14:27+00:00,4467000.0,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) WILL BE INVESTIGATED AFTER THE RACE - YELLOW FLAG INFRINGEMENT,,,,,,,45,investigations_noted,fia stewards: incident involving car # (sai) will be investigated after the race - yellow flag infringement,False,False,True,False,True
3509,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 21:15:03+00:00,4503000.0,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 17:15:02,,BLUE,Driver,,18.0,STR,46,flags,waved blue flag for car # (str) timed at #:#:#,False,False,False,True,True
3510,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 21:16:34+00:00,4594000.0,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 17:16:34,,BLUE,Driver,,18.0,STR,47,flags,waved blue flag for car # (str) timed at #:#:#,False,False,False,True,True
3511,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 21:18:03+00:00,4683000.0,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 17:18:03,,BLUE,Driver,,14.0,ALO,48,flags,waved blue flag for car # (alo) timed at #:#:#,False,False,False,True,True
3512,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 21:20:04+00:00,4804000.0,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 17:20:04,,BLUE,Driver,,14.0,ALO,49,flags,waved blue flag for car # (alo) timed at #:#:#,False,False,False,True,True
3513,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 21:20:13+00:00,4813000.0,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 17:20:13,,BLUE,Driver,,14.0,ALO,49,flags,waved blue flag for car # (alo) timed at #:#:#,False,False,False,True,True
3514,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 21:32:03+00:00,5523000.0,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 17:32:03,,BLUE,Driver,,27.0,HUL,57,flags,waved blue flag for car # (hul) timed at #:#:#,False,False,False,True,True
3515,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 21:32:33+00:00,5553000.0,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,,57,red_flag,chequered flag,False,False,True,False,True
3516,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 21:34:36+00:00,5676000.0,Other,TURN 17 INCIDENT INVOLVING CARS 44 (HAM) AND 55 (SAI) NOTED - CAUSING A COLLISION,,,,,,,57,investigations_noted,turn # incident involving cars # (ham) and # (sai) noted - causing a collision,False,False,True,False,True
3517,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 21:34:50+00:00,5690000.0,Other,FIA STEWARDS: TURN 17 INCIDENT INVOLVING CARS 44 (HAM) AND 55 (SAI) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,,,,,,,57,investigations_noted,fia stewards: turn # incident involving cars # (ham) and # (sai) will be investigated after the race - causing a collision,False,False,True,False,True
3441,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 19:05:02+00:00,,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,,1,other,pink head padding material must be used,True,False,True,False,True
3442,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 19:20:00+00:00,,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,,1,pit_entry_exit,green light - pit exit open,True,False,True,False,True
3443,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 19:30:00+00:00,,Other,PIT EXIT CLOSED,,,,,,,1,pit_entry_exit,pit exit closed,True,False,True,False,True
3444,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 19:31:07+00:00,,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,,1,flags,double yellow in track sector #,True,False,True,False,True
3445,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 19:31:47+00:00,,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,,1,flags,clear in track sector #,True,False,True,False,True
3446,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 19:31:50+00:00,,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,,1,flags,double yellow in track sector #,True,False,True,False,True
3447,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 19:34:01+00:00,,Flag,DOUBLE YELLOW IN TRACK SECTOR 20,,DOUBLE YELLOW,Sector,20.0,,,1,flags,double yellow in track sector #,True,False,True,False,True
3448,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 19:34:02+00:00,,Other,DRS DISABLED IN ZONE 3,,,,,,,1,drs,drs disabled in zone #,True,False,True,False,True
3449,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 19:37:35+00:00,,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,,1,flags,clear in track sector #,True,False,True,False,True
3450,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 19:40:30+00:00,,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,,1,flags,double yellow in track sector #,True,False,True,False,True
3451,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 19:41:34+00:00,,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,,1,flags,clear in track sector #,True,False,True,False,True
3452,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 19:41:38+00:00,,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,,1,flags,double yellow in track sector #,True,False,True,False,True
3453,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 19:42:57+00:00,,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,,1,flags,clear in track sector #,True,False,True,False,True
3454,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 19:43:14+00:00,,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,,1,flags,double yellow in track sector #,True,False,True,False,True
3455,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 19:44:38+00:00,,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,,1,flags,clear in track sector #,True,False,True,False,True
3456,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 19:44:52+00:00,,Other,DRS ENABLED IN ZONE 3,,,,,,,1,drs,drs enabled in zone #,True,False,True,False,True
3457,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 19:44:52+00:00,,Flag,CLEAR IN TRACK SECTOR 20,,CLEAR,Sector,20.0,,,1,flags,clear in track sector #,True,False,True,False,True
3458,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 19:45:22+00:00,,Other,RISK OF RAIN FOR F1 RACE IS 30%,,,,,,,1,other,risk of rain for f1 race is #%,True,False,True,False,True
3459,2025-miami-grand-prix-r,2025,Miami Grand Prix,2025-05-04 19:57:01+00:00,,Drs,DRS DISABLED,DISABLED,,,,,,1,drs,drs disabled,True,False,True,False,True
3522,2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,2025-05-18 13:03:33+00:00,213000.0,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,,1,pit_entry_exit,green light - pit exit open,False,False,True,False,True
3523,2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,2025-05-18 13:05:08+00:00,308000.0,Drs,DRS ENABLED,ENABLED,,,,,,2,drs,drs enabled,False,False,True,False,True
3524,2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,2025-05-18 13:08:32+00:00,512000.0,Other,CAR 10 (GAS) TIME 1:25.766 DELETED - TRACK LIMITS AT TURN 10 LAP 3 15:07:09,,,,,,,4,other,car # (gas) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3525,2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,2025-05-18 13:13:47+00:00,827000.0,Other,CAR 10 (GAS) TIME 1:22.462 DELETED - TRACK LIMITS AT TURN 17 LAP 7 15:13:08,,,,,,,8,other,car # (gas) time #:#.# deleted - track limits at turn # lap # #:#:#,False,False,True,False,True
3526,2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,2025-05-18 13:42:11+00:00,2531000.0,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,,29,flags,yellow in track sector #,False,False,True,False,True
3527,2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,2025-05-18 13:42:34+00:00,2554000.0,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,,29,safety_car,virtual safety car deployed,False,False,True,False,True
3528,2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,2025-05-18 13:42:37+00:00,2557000.0,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,,29,flags,double yellow in track sector #,False,False,True,False,True
3529,2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,2025-05-18 13:42:44+00:00,2564000.0,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,,29,flags,yellow in track sector #,False,False,True,False,True
3530,2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,2025-05-18 13:45:59+00:00,2759000.0,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,,31,flags,clear in track sector #,False,False,True,False,True
3531,2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,2025-05-18 13:46:01+00:00,2761000.0,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,,31,flags,clear in track sector #,False,False,True,False,True
3532,2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,2025-05-18 13:46:03+00:00,2763000.0,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,,31,safety_car,virtual safety car ending,False,False,True,False,True
3533,2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,2025-05-18 13:46:14+00:00,2774000.0,Flag,TRACK CLEAR,,CLEAR,Track,,,,31,flags,track clear,False,False,True,False,True
3534,2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,2025-05-18 13:46:15+00:00,2775000.0,Drs,DRS ENABLED,ENABLED,,,,,,31,drs,drs enabled,False,False,True,False,True
3535,2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,2025-05-18 13:50:08+00:00,3008000.0,Other,TURN 2 INCIDENT INVOLVING CARS 22 (TSU) AND 55 (SAI) NOTED - CAUSING A COLLISION,,,,,,,34,investigations_noted,turn # incident involving cars # (tsu) and # (sai) noted - causing a collision,False,False,True,False,True
3536,2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,2025-05-18 13:51:21+00:00,3081000.0,Other,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 22 (TSU) AND 55 (SAI) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION,,,,,,,35,investigations_noted,fia stewards: turn # incident involving cars # (tsu) and # (sai) reviewed no further investigation - causing a collision,False,False,True,False,True
3537,2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,2025-05-18 13:57:03+00:00,3423000.0,Other,TURN 7 INCIDENT INVOLVING CAR 23 (ALB) NOTED -YELLOW FLAG INFRINGEMENT,,,,,,,39,investigations_noted,turn # incident involving car # (alb) noted -yellow flag infringement,False,False,True,False,True
3538,2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,2025-05-18 13:58:03+00:00,3483000.0,Other,FIA STEWARDS: TURN 7 INCIDENT INVOLVING CAR 23 (ALB) REVIEWED NO FURTHER INVESTIGATION - YELLOW FLAG INFRINGEMENT,,,,,,,40,investigations_noted,fia stewards: turn # incident involving car # (alb) reviewed no further investigation - yellow flag infringement,False,False,True,False,True
3539,2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,2025-05-18 14:01:56+00:00,3716000.0,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:01:55,,BLUE,Driver,,5.0,BOR,43,flags,waved blue flag for car # (bor) timed at #:#:#,False,False,False,True,True
3540,2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,2025-05-18 14:04:26+00:00,3866000.0,Flag,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:04:26,,BLUE,Driver,,30.0,LAW,45,flags,waved blue flag for car # (law) timed at #:#:#,False,False,False,True,True
